clipfrac,total_timesteps,time_elapsed,fps,policy_loss,eplenmean,policy_entropy,approxkl,nupdates,value_loss,explained_variance,serial_timesteps,eprewmean
0.0,36110336,19557.17694401741,1975,1.9055733e-08,5813.19,2.372237e-37,0.0,2204,28.19643,0.9999994674647041,4513792,-34692.02893083999
0.0,36126720,19565.36463856697,2001,-8.367351e-09,5813.19,2.4582862e-37,0.0,2205,11.281919,0.9999994698826526,4515840,-34692.02893083999
0.0,36143104,19573.553103208542,2000,1.5432306e-08,5813.19,3.0140724e-37,0.0,2206,12.939393,0.9999994704560322,4517888,-34692.02893083999
0.0,36159488,19581.89915752411,1963,-2.131128e-08,5813.19,8.5498976e-38,0.0,2207,15.922964,0.9999994718482412,4519936,-34692.02893083999
0.0,36175872,19590.10124397278,1997,-4.281901e-09,5813.19,2.5791675e-38,0.0,2208,11.091821,0.999999471912588,4521984,-34692.02893083999
0.0,36192256,19598.295724630356,1999,-1.1183147e-08,5813.19,3.5063343e-38,0.0,2209,11.48694,0.9999994723920622,4524032,-34692.02893083999
0.0,36208640,19606.586318969727,1976,-7.174094e-09,5813.19,1.586749e-37,0.0,2210,17.80999,0.9999994725049532,4526080,-34692.02893083999
0.0,36225024,19614.7888276577,1997,-5.2241376e-09,5813.19,1.9091873e-37,0.0,2211,17.620752,0.9999994726751424,4528128,-34692.02893083999
0.0,36241408,19622.98609304428,1998,4.4165063e-09,5813.19,2.4656329e-37,0.0,2212,61.254967,0.9999994730111439,4530176,-34692.02893083999
0.0,36257792,19631.175201892853,2000,-4.5693014e-09,5813.19,2.3781468e-37,0.0,2213,16.367367,0.999999472693105,4532224,-34692.02893083999
0.0,36274176,19639.377566337585,1997,8.476491e-09,5813.19,2.6363745e-37,0.0,2214,12.44122,0.9999994730235358,4534272,-34692.02893083999
0.0,36290560,19647.55400443077,2003,-1.0440999e-08,5813.19,2.1954125e-37,0.0,2215,14.378349,0.9999994736335225,4536320,-34692.02893083999
0.0,36306944,19655.79932665825,1987,4.645699e-09,5813.19,2.1199803e-37,0.0,2216,14.331031,0.9999994740066995,4538368,-34692.02893083999
0.0,36323328,19663.99115729332,2000,-6.388291e-09,5813.19,3.287459e-37,0.0,2217,13.563232,0.9999994750994006,4540416,-34692.02893083999
0.0,36339712,19672.24790740013,1984,3.5142875e-09,5813.19,3.420222e-37,0.0,2218,32.41649,0.9999994755158355,4542464,-34692.02893083999
0.0,36356096,19680.45435833931,1996,-1.4544639e-08,5813.19,4.847202e-37,0.0,2219,70.17787,0.9999994782021986,4544512,-34692.02893083999
0.0,36372480,19688.643435955048,2000,2.4883775e-09,5813.19,3.588374e-37,0.0,2220,27.684326,0.9999994787376068,4546560,-34692.02893083999
0.0,36388864,19696.865223646164,1992,-6.148184e-09,5813.19,3.7248152e-37,0.0,2221,24.833742,0.9999994783418629,4548608,-34692.02893083999
0.0,36405248,19705.575227975845,1881,-4.4165063e-08,5813.19,2.9920348e-37,0.0,2222,10.083614,0.9999994775756136,4550656,-34692.02893083999
0.0,36421632,19713.744803905487,2005,-1.0317308e-08,5813.19,4.1981113e-37,0.0,2223,10.161791,0.9999994779756207,4552704,-34692.02893083999
0.0,36438016,19721.9298119545,2001,4.809408e-09,5813.19,5.170346e-37,0.0,2224,13.056876,0.9999994777525103,4554752,-34692.02893083999
0.0,36454400,19730.121703624725,2000,-4.129106e-09,5813.19,3.350764e-37,0.0,2225,10.790705,0.9999994785220565,4556800,-34692.02893083999
0.0,36470784,19738.29034090042,2005,-1.4828402e-08,5813.19,3.4733714e-37,0.0,2226,32.044422,0.9999994788539084,4558848,-34692.02893083999
0.0,36487168,19746.48786354065,1998,2.5007466e-08,5813.19,4.8861995e-37,0.0,2227,66.783554,0.9999994808297856,4560896,-34692.02893083999
0.0,36503552,19754.795738220215,1972,1.20926416e-08,5813.19,4.0060307e-37,0.0,2228,28.473915,0.9999994808478618,4562944,-34692.02893083999
0.0,36519936,19763.111739873886,1970,1.6545528e-08,5813.19,4.1929393e-37,0.0,2229,24.974197,0.9999994806215113,4564992,-34692.02893083999
0.0,36536320,19771.304375886917,1999,-2.5320332e-09,5813.19,4.3151477e-37,0.0,2230,9.751814,0.9999994821283735,4567040,-34692.02893083999
0.0,36552704,19779.512437343597,1996,2.6251655e-08,5813.19,4.102142e-37,0.0,2231,13.74199,0.9999994822539406,4569088,-34692.02893083999
0.0,36569088,19787.892742872238,1955,-1.8128048e-08,5813.19,4.8956786e-37,0.0,2232,13.314353,0.9999994829016714,4571136,-34692.02893083999
0.0,36585472,19796.180698394775,1976,-1.1405064e-09,5813.19,3.3610083e-37,0.0,2233,13.178256,0.9999994833758592,4573184,-34692.02893083999
0.0,36601856,19804.442322731018,1983,1.86119e-08,5813.19,4.3929536e-37,0.0,2234,10.577838,0.9999994840289901,4575232,-34692.02893083999
0.0,36618240,19812.639807224274,1998,6.0608727e-09,5813.19,4.275354e-37,0.0,2235,20.464983,0.9999994849482619,4577280,-34692.02893083999
0.0,36634624,19821.036071300507,1951,-1.1379598e-08,5813.19,5.5166484e-37,0.0,2236,10.728889,0.999999485261867,4579328,-34692.02893083999
0.0,36651008,19829.278750896454,1987,2.3610482e-09,5813.19,6.36218e-37,0.0,2237,15.795996,0.9999994856527792,4581376,-34692.02893083999
0.0,36667392,19837.48420357704,1996,8.069037e-09,5813.19,8.166521e-37,0.0,2238,13.982269,0.9999994865485178,4583424,-34692.02893083999
0.0,36683776,19845.63121986389,2011,-1.0746589e-08,5813.19,6.36128e-37,0.0,2239,11.417855,0.9999994863671304,4585472,-34692.02893083999
0.0,36700160,19853.87913799286,1986,8.003553e-09,5813.19,6.3205345e-37,0.0,2240,22.294176,0.9999994879103156,4587520,-34692.02893083999
0.0,36716544,19862.048156499863,2005,-2.2810127e-08,5813.19,5.575176e-37,0.0,2241,17.733568,0.9999994886902073,4589568,-34692.02893083999
0.0,36732928,19870.225770950317,2003,1.1641532e-09,5813.19,6.0029783e-37,0.0,2242,13.954485,0.9999994889529376,4591616,-34692.02893083999
0.0,36749312,19878.559666872025,1966,-1.868466e-08,5813.19,7.304288e-37,0.0,2243,10.620821,0.9999994884752823,4593664,-34692.02893083999
0.0,36765696,19886.791554927826,1990,-9.19681e-09,5813.19,7.740977e-37,0.0,2244,16.445396,0.9999994892822315,4595712,-34692.02893083999
0.0,36782080,19895.00319838524,1995,-2.4709152e-08,5813.19,5.533312e-37,0.0,2245,14.10915,0.9999994882237502,4597760,-34692.02893083999
0.0,36798464,19903.2848341465,1978,2.5655027e-08,5813.19,6.2245673e-37,0.0,2246,32.86851,0.9999994895345026,4599808,-34692.02893083999
0.0,36814848,19911.50479030609,1993,-4.8603397e-09,5813.19,1.0999419e-36,0.0,2247,21.996815,0.9999994901367586,4601856,-34692.02893083999
0.0,36831232,19919.73005747795,1992,-1.6087142e-08,5813.19,9.898104e-37,0.0,2248,15.397368,0.9999994898760178,4603904,-34692.02893083999
0.0,36847616,19928.027064085007,1974,-9.655196e-09,5813.19,9.157915e-37,0.0,2249,12.949752,0.9999994904480332,4605952,-34692.02893083999
0.0,36864000,19936.265428304672,1988,2.1063897e-08,5813.19,1.0055383e-36,0.0,2250,97.18085,0.9999994906951315,4608000,-34692.02893083999
0.0,36880384,19944.473851680756,1996,1.6196282e-08,5813.19,8.793576e-37,0.0,2251,19.609694,0.9999994893768758,4610048,-34692.02893083999
0.0,36896768,19952.776573181152,1973,1.510125e-08,5813.19,1.1998497e-36,0.0,2252,11.845637,0.9999994908758936,4612096,-34692.02893083999
0.0,36913152,19961.004831314087,1991,-6.1190804e-09,5813.19,1.0518308e-36,0.0,2253,13.236601,0.9999994928285219,4614144,-34692.02893083999
0.0,36929536,19969.209503412247,1997,2.6317139e-08,5813.19,1.1302604e-36,0.0,2254,27.058762,0.9999994936563326,4616192,-34692.02893083999
0.0,36945920,19977.36654472351,2008,9.826181e-09,5813.19,9.091826e-37,0.0,2255,18.334154,0.9999994936990788,4618240,-34692.02893083999
0.0,36962304,19985.55872130394,2000,1.033186e-09,5813.19,1.4628887e-36,0.0,2256,63.632187,0.9999994952323163,4620288,-34692.02893083999
0.0,36978688,19993.7780752182,1993,-5.646143e-09,5813.19,1.3012748e-36,0.0,2257,51.443764,0.9999994980228166,4622336,-34692.02893083999
0.0,36995072,20002.009152173996,1990,-1.1277734e-10,5813.19,1.2949422e-36,0.0,2258,14.736187,0.9999994978124391,4624384,-34692.02893083999
0.0,37011456,20010.180924654007,2005,-1.9048457e-08,5813.19,1.6090194e-36,0.0,2259,23.110247,0.9999994978611539,4626432,-34692.02893083999
0.0,37027840,20018.396146535873,1994,1.2951205e-09,5813.19,2.065654e-36,0.0,2260,28.774822,0.9999994982683234,4628480,-34692.02893083999
0.0,37044224,20026.72833633423,1966,2.2322638e-08,5813.19,2.3410378e-36,0.0,2261,17.82932,0.999999499673379,4630528,-34692.02893083999
0.0,37060608,20035.344620466232,1901,-3.768946e-09,5813.19,2.3486826e-36,0.0,2262,14.763578,0.9999995010546172,4632576,-34692.02893083999
0.0,37076992,20043.87279844284,1921,-2.1464075e-10,5813.19,2.2115505e-36,0.0,2263,18.732748,0.9999995017004721,4634624,-34692.02893083999
0.0,37093376,20052.487384796143,1901,-9.851647e-09,5813.19,2.3962005e-36,0.0,2264,17.114597,0.9999995019794028,4636672,-34692.02893083999
0.0,37109760,20060.988302707672,1927,7.8143785e-09,5813.19,2.4304808e-36,0.0,2265,11.507149,0.9999995041549141,4638720,-34692.02893083999
0.0,37126144,20069.55780529976,1912,-6.5847416e-09,5813.19,2.8145345e-36,0.0,2266,17.581837,0.9999995047574544,4640768,-34692.02893083999
0.0,37142528,20078.130171775818,1911,2.0929292e-08,5813.19,4.317851e-36,0.0,2267,16.448719,0.9999995041482634,4642816,-34692.02893083999
0.0,37158912,20086.739488840103,1903,-1.0346412e-08,5813.19,4.5487825e-36,0.0,2268,14.097087,0.9999995049134327,4644864,-34692.02893083999
0.0,37175296,20095.36604475975,1899,6.206392e-09,5813.19,4.276521e-36,0.0,2269,26.0982,0.9999995055728164,4646912,-34692.02893083999
0.0,37191680,20104.026698112488,1891,1.9033905e-08,5813.19,3.376027e-36,0.0,2270,13.6991415,0.9999995073194441,4648960,-34692.02893083999
0.0,37208064,20112.63280081749,1903,4.947651e-09,5813.19,4.5860286e-36,0.0,2271,15.301811,0.9999995089283971,4651008,-34692.02893083999
0.0,37224448,20121.251713752747,1901,-5.005859e-09,5813.19,3.127548e-36,0.0,2272,19.771805,0.9999995096306975,4653056,-34692.02893083999
0.0,37240832,20129.856153011322,1904,-1.7564162e-08,5813.19,2.2502037e-36,0.0,2273,14.161867,0.999999510798034,4655104,-34692.02893083999
0.0,37257216,20138.334362745285,1932,-9.778887e-09,5813.19,2.711191e-36,0.0,2274,15.995307,0.9999995117739786,4657152,-34692.02893083999
0.0,37273600,20147.103071451187,1868,1.9826984e-09,5813.19,3.190817e-36,0.0,2275,27.357752,0.9999995119454184,4659200,-34692.02893083999
0.0,37289984,20155.68410372734,1909,2.4825567e-08,5813.19,3.069842e-36,0.0,2276,17.083931,0.99999951235759,4661248,-34692.02893083999
0.0,37306368,20164.298694372177,1901,-1.3023964e-09,5813.19,3.63964e-36,0.0,2277,11.015406,0.9999995126897829,4663296,-34692.02893083999
0.0,37322752,20172.944539785385,1895,2.4490873e-08,5813.19,3.9734346e-36,0.0,2278,9.751873,0.9999995117289018,4665344,-34692.02893083999
0.0,37339136,20181.543248653412,1905,8.6583896e-10,5813.19,3.6293442e-36,0.0,2279,27.135527,0.9999995121825691,4667392,-34692.02893083999
0.0,37355520,20190.205985546112,1891,-1.6763806e-08,5813.19,4.1077924e-36,0.0,2280,20.638073,0.999999512233785,4669440,-34692.02893083999
0.0,37371904,20199.04692006111,1853,-1.8670107e-08,5813.19,4.872763e-36,0.0,2281,31.009918,0.9999995133752009,4671488,-34692.02893083999
0.0,37388288,20207.470138311386,1945,1.2892997e-08,5813.19,5.386448e-36,0.0,2282,23.771126,0.999999513358091,4673536,-34692.02893083999
0.0,37404672,20215.950016975403,1932,-2.0372681e-09,5813.19,6.323629e-36,0.0,2283,48.719833,0.9999995148788798,4675584,-34692.02893083999
0.0,37421056,20224.352128744125,1950,5.2023097e-09,5813.19,4.7534315e-36,0.0,2284,13.4061985,0.9999995147275058,4677632,-34692.02893083999
0.0,37437440,20232.83909201622,1930,-8.047209e-09,5813.19,5.700672e-36,0.0,2285,12.011034,0.9999995151341636,4679680,-34692.02893083999
0.0,37453824,20241.433753490448,1906,-1.135777e-08,5813.19,6.990956e-36,0.0,2286,19.501747,0.9999995160893036,4681728,-34692.02893083999
0.0,37470208,20250.078731775284,1895,-3.1614036e-09,5813.19,6.8265026e-36,0.0,2287,61.682022,0.999999516147625,4683776,-34692.02893083999
0.0,37486592,20258.701790571213,1900,-1.812441e-08,5813.19,7.7344235e-36,0.0,2288,12.52223,0.9999995155446868,4685824,-34692.02893083999
0.0,37502976,20267.228127479553,1921,-5.2386895e-10,5813.19,8.940324e-36,0.0,2289,30.714132,0.9999995161038555,4687872,-34692.02893083999
0.0,37519360,20275.91117978096,1886,-5.5952114e-09,5813.19,6.130569e-36,0.0,2290,14.281789,0.9999995149173628,4689920,-34692.02893083999
0.0,37535744,20284.39013314247,1932,-4.292815e-09,5813.19,6.23888e-36,0.0,2291,10.028464,0.9999995164790221,4691968,-34692.02893083999
0.0,37552128,20292.92904829979,1918,-2.401066e-09,5813.19,5.7092707e-36,0.0,2292,28.843895,0.9999995175249978,4694016,-34692.02893083999
0.0,37568512,20301.406684160233,1932,-2.4869223e-08,5813.19,5.513098e-36,0.0,2293,16.792187,0.9999995196983491,4696064,-34692.02893083999
0.0,37584896,20309.967998743057,1913,3.4924597e-10,5813.19,3.742196e-36,0.0,2294,17.753613,0.999999519530661,4698112,-34692.02893083999
0.0,37601280,20318.59363913536,1899,2.4039764e-08,5813.19,3.6252406e-36,0.0,2295,12.39875,0.9999995206407561,4700160,-34692.02893083999
0.0,37617664,20327.211761713028,1901,-1.382432e-09,5813.19,1.8266918e-36,0.0,2296,27.250763,0.999999521146151,4702208,-34692.02893083999
0.0,37634048,20336.018203020096,1860,1.1641532e-08,5813.19,2.3589981e-36,0.0,2297,33.5687,0.9999995221485847,4704256,-34692.02893083999
0.0,37650432,20344.657556772232,1896,1.6501872e-08,5813.19,2.1560783e-36,0.0,2298,10.793657,0.999999523066947,4706304,-34692.02893083999
0.0,37666816,20353.278244495392,1900,5.358743e-09,5813.19,2.720505e-36,0.0,2299,21.496975,0.9999995236146617,4708352,-34692.02893083999
0.0,37683200,20361.901251792908,1900,-7.075869e-09,5813.19,1.8320832e-36,0.0,2300,26.348215,0.9999995250104519,4710400,-34692.02893083999
0.0,37699584,20370.567440748215,1890,-9.26957e-09,5813.19,2.214021e-36,0.0,2301,11.749462,0.9999995252667304,4712448,-34692.02893083999
0.0,37715968,20379.371037244797,1861,2.6229827e-09,5813.19,2.2980863e-36,0.0,2302,30.978611,0.9999995254245277,4714496,-34692.02893083999
0.0,37732352,20388.08882021904,1879,-2.2242602e-08,5813.19,2.2782765e-36,0.0,2303,24.629961,0.999999524646114,4716544,-34692.02893083999
0.0,37748736,20397.131830215454,1811,-1.3387762e-09,5813.19,1.8806719e-36,0.0,2304,26.193727,0.999999524792571,4718592,-34692.02893083999
0.0,37765120,20405.790407896042,1892,1.2056262e-08,5813.19,1.7510479e-36,0.0,2305,23.366196,0.9999995244808417,4720640,-34692.02893083999
0.0,37781504,20414.269604444504,1932,2.1100277e-10,5813.19,1.8769274e-36,0.0,2306,26.067324,0.9999995251804137,4722688,-34692.02893083999
0.0,37797888,20422.861922502518,1906,-7.610652e-09,5813.19,1.5665514e-36,0.0,2307,24.768814,0.9999995253390637,4724736,-34692.02893083999
0.0,37814272,20431.282751083374,1945,-1.7251296e-08,5813.19,1.5739928e-36,0.0,2308,24.826805,0.9999995257734042,4726784,-34692.02893083999
0.0,37830656,20439.705743074417,1945,-4.9221853e-09,5813.19,1.2664216e-36,0.0,2309,28.018488,0.9999995260820356,4728832,-34692.02893083999
0.0,37847040,20447.96406030655,1984,-2.568413e-08,5813.19,1.21272145e-36,0.0,2310,27.638712,0.9999995258877163,4730880,-34692.02893083999
0.0,37863424,20456.123455524445,2008,8.9276e-09,5813.19,1.4257026e-36,0.0,2311,26.239738,0.9999995261054835,4732928,-34692.02893083999
0.0,37879808,20464.31718301773,1999,3.183959e-08,5813.19,1.2016261e-36,0.0,2312,23.703362,0.9999995260014884,4734976,-34692.02893083999
0.0,37896192,20472.49068760872,2004,1.3176759e-08,5813.19,1.2248862e-36,0.0,2313,25.848875,0.9999995266498729,4737024,-34692.02893083999
0.0,37912576,20481.005962610245,1924,8.58563e-09,5813.19,1.1060007e-36,0.0,2314,26.043951,0.9999995266964845,4739072,-34692.02893083999
0.0,37928960,20489.472548246384,1935,-1.8830178e-08,5813.19,1.1642104e-36,0.0,2315,27.007072,0.9999995268432542,4741120,-34692.02893083999
0.0,37945344,20498.268716335297,1862,-1.4406396e-09,5813.19,1.0235836e-36,0.0,2316,23.28298,0.9999995265575308,4743168,-34692.02893083999
0.0,37961728,20506.480507850647,1995,1.672015e-08,5813.19,1.0842772e-36,0.0,2317,27.175865,0.9999995271926707,4745216,-34692.02893083999
0.0,37978112,20514.675705194473,1999,1.2223609e-09,5813.19,9.768839e-37,0.0,2318,23.432688,0.9999995270354987,4747264,-34692.02893083999
0.0,37994496,20522.83415865898,2008,-1.6734703e-08,5813.19,9.503814e-37,0.0,2319,24.943893,0.9999995276893117,4749312,-34692.02893083999
0.0,38010880,20531.257306337357,1945,-9.742507e-09,5813.19,9.069768e-37,0.0,2320,24.019459,0.9999995281509371,4751360,-34692.02893083999
0.0,38027264,20539.459067344666,1997,-3.1832315e-08,5813.19,9.077889e-37,0.0,2321,23.602228,0.9999995284821637,4753408,-34692.02893083999
0.0,38043648,20547.681376695633,1992,-1.7200364e-08,5813.19,9.248061e-37,0.0,2322,23.294315,0.99999952873182,4755456,-34692.02893083999
0.0,38060032,20556.038630485535,1960,-2.3719622e-09,5813.19,8.466209e-37,0.0,2323,19.143885,0.9999995289495018,4757504,-34692.02893083999
0.0,38076416,20564.230952739716,2000,-8.898496e-09,5813.19,7.5164058e-37,0.0,2324,19.872112,0.9999995294454607,4759552,-34692.02893083999
0.0,38092800,20572.43346619606,1997,4.8676156e-09,5813.19,7.24147e-37,0.0,2325,13.502333,0.999999530315165,4761600,-34692.02893083999
0.0,38109184,20580.71251487732,1979,-1.4268153e-08,5813.19,4.8351824e-37,0.0,2326,20.804558,0.9999995296289512,4763648,-34692.02893083999
0.0,38125568,20588.91023659706,1998,-7.4578566e-09,5813.19,3.79979e-37,0.0,2327,21.656689,0.9999995315545789,4765696,-34692.02893083999
0.0,38141952,20597.69959974289,1864,-1.2354576e-08,5813.19,4.999718e-37,0.0,2328,24.21574,0.9999995325391069,4767744,-34692.02893083999
0.0,38158336,20606.142258405685,1940,-2.8085196e-09,5813.19,4.7033993e-37,0.0,2329,21.233274,0.9999995344021215,4769792,-34692.02893083999
0.0,38174720,20614.557134389877,1947,-3.4633558e-09,5813.19,5.1054455e-37,0.0,2330,34.27697,0.9999995349879214,4771840,-34692.02893083999
0.0,38191104,20622.945150136948,1953,-7.516064e-09,5813.19,7.101656e-37,0.0,2331,72.0367,0.9999995372259036,4773888,-34692.02893083999
0.0,38207488,20631.335137844086,1952,1.78552e-08,5813.19,6.681146e-37,0.0,2332,12.985081,0.9999995376494439,4775936,-34692.02893083999
0.0,38223872,20639.780718803406,1940,2.3283064e-10,5813.19,4.27359e-37,0.0,2333,13.477886,0.9999995380654525,4777984,-34692.02893083999
0.0,38240256,20648.256737709045,1933,-2.7444912e-08,5813.19,4.9240005e-37,0.0,2334,14.715574,0.999999539287046,4780032,-34692.02893083999
0.0,38256640,20656.718564987183,1936,-5.635229e-09,5813.19,4.4996227e-37,0.0,2335,28.95889,0.9999995396260601,4782080,-34692.02893083999
0.0,38273024,20665.152761936188,1942,1.3718818e-08,5813.19,5.2241716e-37,0.0,2336,63.48344,0.9999995407423512,4784128,-34692.02893083999
0.0,38289408,20673.658370494843,1926,-3.808964e-09,5813.19,5.755278e-37,0.0,2337,10.956269,0.9999995406900837,4786176,-34692.02893083999
0.0,38305792,20682.12019443512,1936,2.1827873e-10,5813.19,4.6171636e-37,0.0,2338,15.572579,0.9999995409516487,4788224,-34692.02893083999
0.0,38322176,20690.51629805565,1951,-9.19681e-09,5813.19,7.2842454e-37,0.0,2339,19.853886,0.9999995406783455,4790272,-34692.02893083999
0.0,38338560,20699.200486660004,1886,-7.072231e-09,5813.19,9.631563e-37,0.0,2340,24.204367,0.9999995417956029,4792320,-34692.02893083999
0.0,38354944,20707.679052352905,1932,-2.264278e-08,5813.19,1.4121784e-36,0.0,2341,60.783512,0.9999995431689399,4794368,-34692.02893083999
0.0,38371328,20716.068759441376,1952,5.7334546e-09,5813.19,1.0638393e-36,0.0,2342,87.41512,0.9999995421633798,4796416,-34692.02893083999
0.0,38387712,20724.53353857994,1935,-1.1641532e-10,5813.19,8.197583e-37,0.0,2343,16.356756,0.9999995428985926,4798464,-34692.02893083999
0.0,38404096,20732.98483133316,1938,-2.059096e-09,5813.19,4.9106556e-37,0.0,2344,18.504307,0.9999995435117626,4800512,-34692.02893083999
0.0,38420480,20741.405722141266,1945,1.0360964e-08,5813.19,3.480473e-37,0.0,2345,13.617554,0.9999995440226428,4802560,-34692.02893083999
0.0,38436864,20750.099022865295,1884,-4.1763997e-09,5813.19,2.3311501e-37,0.0,2346,11.847667,0.9999995442178715,4804608,-34692.02893083999
0.0,38453248,20758.513111829758,1947,2.575689e-09,5813.19,3.8252906e-37,0.0,2347,25.733912,0.9999995452963617,4806656,-34692.02893083999
0.0,38469632,20767.026283740997,1924,-4.6893547e-09,5813.19,4.295712e-37,0.0,2348,11.6163025,0.9999995460111961,4808704,-34692.02893083999
0.0,38486016,20775.4291472435,1949,3.354944e-08,5813.19,3.054409e-37,0.0,2349,12.827406,0.9999995466341716,4810752,-34692.02893083999
0.0,38502400,20783.861473798752,1943,1.6898412e-08,5813.19,2.414365e-37,0.0,2350,12.167171,0.9999995470993497,4812800,-34692.02893083999
0.0,38518784,20792.26178097725,1950,-2.2555469e-09,5813.19,2.523995e-37,0.0,2351,10.73252,0.9999995477799644,4814848,-34692.02893083999
0.0,38535168,20800.732053518295,1934,1.20926416e-08,5813.19,3.3935835e-37,0.0,2352,16.094427,0.9999995489647517,4816896,-34692.02893083999
0.0,38551552,20809.137494325638,1949,-1.717126e-09,5813.19,3.1413204e-37,0.0,2353,12.544816,0.9999995494934524,4818944,-34692.02893083999
0.0,38567936,20818.16874241829,1814,-1.15833245e-08,5813.19,3.8348705e-37,0.0,2354,16.42614,0.9999995504566925,4820992,-34692.02893083999
0.0,38584320,20826.598188638687,1943,-7.4214768e-09,5813.19,1.54417e-37,0.0,2355,14.948322,0.9999995511409452,4823040,-34692.02893083999
0.0,38600704,20835.230796575546,1898,2.0227162e-08,5813.19,1.3323785e-37,0.0,2356,20.071688,0.9999995519324614,4825088,-34692.02893083999
0.0,38617088,20843.84570455551,1901,-7.21775e-09,5813.19,2.3306033e-37,0.0,2357,10.95003,0.9999995530515662,4827136,-34692.02893083999
0.0,38633472,20852.47052717209,1899,-4.991307e-09,5813.19,3.071694e-37,0.0,2358,11.670552,0.9999995543819296,4829184,-34692.02893083999
0.0,38649856,20861.08683037758,1901,-2.994784e-08,5813.19,2.873162e-37,0.0,2359,17.801527,0.9999995555916428,4831232,-34692.02893083999
0.0,38666240,20869.714831590652,1899,-4.489266e-09,5813.19,3.837943e-37,0.0,2360,10.139869,0.999999556636368,4833280,-34692.02893083999
0.0,38682624,20878.25988149643,1917,-1.603621e-08,5813.19,4.4475307e-37,0.0,2361,12.731786,0.9999995567785902,4835328,-34692.02893083999
0.0,38699008,20886.85285425186,1906,9.822543e-09,5813.19,4.743654e-37,0.0,2362,9.817932,0.9999995562388335,4837376,-34692.02893083999
0.0,38715392,20895.280878543854,1944,-1.5832484e-08,5813.19,6.496158e-37,0.0,2363,13.705385,0.9999995561827006,4839424,-34692.02893083999
0.0,38731776,20903.84886598587,1912,-3.673631e-08,5813.19,5.914856e-37,0.0,2364,19.961044,0.9999995567996507,4841472,-34692.02893083999
0.0,38748160,20912.74898338318,1840,-6.2318577e-09,5813.19,6.1150616e-37,0.0,2365,37.253765,0.9999995577847756,4843520,-34692.02893083999
0.0,38764544,20921.37266921997,1899,2.0918378e-09,5813.19,4.069687e-37,0.0,2366,12.512676,0.9999995572237594,4845568,-34692.02893083999
0.0,38780928,20929.96014046669,1907,2.5538611e-09,5813.19,3.3822318e-37,0.0,2367,12.55278,0.9999995578439211,4847616,-34692.02893083999
0.0,38797312,20938.497129440308,1919,-1.6247213e-08,5813.19,2.9837243e-37,0.0,2368,10.339875,0.9999995575867615,4849664,-34692.02893083999
0.0,38813696,20947.035526514053,1918,-1.7666025e-08,5813.19,2.4450306e-37,0.0,2369,23.789211,0.9999995587583896,4851712,-34692.02893083999
0.0,38830080,20955.40145802498,1958,7.727067e-09,5813.19,3.50122e-37,0.0,2370,34.747765,0.9999995594789368,4853760,-34692.02893083999
0.0,38846464,20963.812028884888,1948,-4.092726e-09,5813.19,3.8299935e-37,0.0,2371,15.278458,0.9999995603959064,4855808,-34692.02893083999
0.0,38862848,20972.01547384262,1997,-4.307367e-09,5813.19,3.2903795e-37,0.0,2372,56.113903,0.9999995604543983,4857856,-34692.02893083999
0.0,38879232,20980.222676753998,1996,9.560608e-09,5813.19,5.063901e-37,0.0,2373,116.56817,0.999999562130796,4859904,-34692.02893083999
0.0,38895616,20988.543259859085,1969,-1.6778358e-08,5813.19,4.170748e-37,0.0,2374,20.369404,0.9999995628867282,4861952,-34692.02893083999
0.0,38912000,20996.734642982483,2000,-1.6698323e-08,5813.19,5.426812e-37,0.0,2375,10.984978,0.9999995634782692,4864000,-34692.02893083999
0.0,38928384,21005.17881345749,1940,-1.0528311e-08,5813.19,6.2304644e-37,0.0,2376,18.305477,0.9999995641073838,4866048,-34692.02893083999
0.0,38944768,21013.54474425316,1958,-2.2046152e-09,5813.19,5.993449e-37,0.0,2377,26.868858,0.9999995642950807,4868096,-34692.02893083999
0.0,38961152,21021.93359398842,1953,1.3744284e-08,5813.19,5.1028447e-37,0.0,2378,13.66699,0.9999995646100501,4870144,-34692.02893083999
0.0,38977536,21030.293834209442,1959,-1.1401426e-08,5813.19,5.7465927e-37,0.0,2379,12.781336,0.9999995645250408,4872192,-34692.02893083999
0.0,38993920,21038.64960217476,1960,-6.2573235e-10,5813.19,7.2348304e-37,0.0,2380,10.409276,0.9999995645297872,4874240,-34692.02893083999
0.0,39010304,21046.804837942123,2009,1.2048986e-08,5813.19,5.0273015e-37,0.0,2381,13.540263,0.99999956424017,4876288,-34692.02893083999
0.0,39026688,21055.05184483528,1986,-1.0688382e-08,5813.19,6.1804356e-37,0.0,2382,26.71152,0.9999995653731446,4878336,-34692.02893083999
0.0,39043072,21063.240293741226,2000,4.3582986e-09,5813.19,3.7010994e-37,0.0,2383,15.806966,0.9999995652809446,4880384,-34692.02893083999
0.0,39059456,21071.461701869965,1992,-4.8894435e-09,5813.19,5.0953463e-37,0.0,2384,33.600266,0.9999995669958821,4882432,-34692.02893083999
0.0,39075840,21079.678781032562,1994,-2.1216692e-08,5813.19,7.475608e-37,0.0,2385,34.655357,0.9999995683432701,4884480,-34692.02893083999
0.0,39092224,21087.96794438362,1976,-1.3387762e-09,5813.19,5.862846e-37,0.0,2386,38.643154,0.9999995689421439,4886528,-34692.02893083999
